"year","rcp26","rcp45","rcp60","rcp85"
1876,0,0,0,0
1877,0,0,0,0
1878,0,0,0,0
1879,0,0,0,0
1880,0,0,0,0
1881,0,0,0,0
1882,0,0,0,0
1883,0,0,0,0
1884,0,0,0,0
1885,0,0,0,0
1886,0,0,0,0
1887,0,0,0,0
1888,0,0,0,0
1889,0,0,0,0
1890,0,0,0,0
1891,0,0,0,0
1892,0,0,0,0
1893,0,0,0,0
1894,0,0,0,0
1895,0,0,0,0
1896,0,0,0,0
1897,0,0,0,0
1898,0,0,0,0
1899,0,0,0,0
1900,0,0,0,0
1901,0,0,0,0
1902,0,0,0,0
1903,0,0,0,0
1904,0,0,0,0
1905,0,0,0,0
1906,0,0,0,0
1907,0,0,0,0
1908,0,0,0,0
1909,0,0,0,0
1910,0,0,0,0
1911,0,0,0,0
1912,0,0,0,0
1913,0,0,0,0
1914,0,0,0,0
1915,0,0,0,0
1916,0,0,0,0
1917,0,0,0,0
1918,0,0,0,0
1919,0,0,0,0
1920,0,0,0,0
1921,0,0,0,0
1922,0,0,0,0
1923,0,0,0,0
1924,0,0,0,0
1925,0,0,0,0
1926,0,0,0,0
1927,0,0,0,0
1928,0,0,0,0
1929,0,0,0,0
1930,0,0,0,0
1931,0,0,0,0
1932,0,0,0,0
1933,0,0,0,0
1934,0,0,0,0
1935,0,0,0,0
1936,0,0,0,0
1937,0,0,0,0
1938,0,0,0,0
1939,0,0,0,0
1940,0,0,0,0
1941,0,0,0,0
1942,0,0,0,0
1943,0,0,0,0
1944,0,0,0,0
1945,0,0,0,0
1946,0,0,0,0
1947,0,0,0,0
1948,0,0,0,0
1949,0,0,0,0
1950,0,0,0,0
1951,0,0,0,0
1952,0,0,0,0
1953,0,0,0,0
1954,0,0,0,0
1955,0,0,0,0
1956,0,0,0,0
1957,0,0,0,0
1958,0,0,0,0
1959,0,0,0,0
1960,0,0,0,0
1961,0,0,0,0
1962,0,0,0,0
1963,0,0,0,0
1964,0,0,0,0
1965,0,0,0,0
1966,0,0,0,0
1967,0,0,0,0
1968,0,0,0,0
1969,0,0,0,0
1970,0,0,0,0
1971,0,0,0,0
1972,0,0,0,0
1973,0,0,0,0
1974,0,0,0,0
1975,0,0,0,0
1976,0,0,0,0
1977,0,0,0,0
1978,0,0,0,0
1979,0,0,0,0
1980,-0.00060470403,-0.00060470403,-0.00060470403,-0.00060470403
1981,-0.0020268212,-0.0020268212,-0.0020268212,-0.0020268212
1982,-0.0044260946,-0.0044260946,-0.0044260946,-0.0044260946
1983,-0.0065963849,-0.0065963849,-0.0065963849,-0.0065963849
1984,-0.0095030413,-0.0095030413,-0.0095030413,-0.0095030413
1985,-0.01226392,-0.01226392,-0.01226392,-0.01226392
1986,-0.015180885,-0.015180885,-0.015180885,-0.015180885
1987,-0.018923783,-0.018923783,-0.018923783,-0.018923783
1988,-0.02330669,-0.02330669,-0.02330669,-0.02330669
1989,-0.027421497,-0.027421497,-0.027421497,-0.027421497
1990,-0.032976506,-0.032976506,-0.032976506,-0.032976506
1991,-0.039643539,-0.039643539,-0.039643539,-0.039643539
1992,-0.046316351,-0.046316351,-0.046316351,-0.046316351
1993,-0.051744873,-0.051744873,-0.051744873,-0.051744873
1994,-0.05858431,-0.05858431,-0.05858431,-0.05858431
1995,-0.062123175,-0.062123175,-0.062123175,-0.062123175
1996,-0.065041205,-0.065041205,-0.065041205,-0.065041205
1997,-0.065427895,-0.065427895,-0.065427895,-0.065427895
1998,-0.064716959,-0.064716959,-0.064716959,-0.064716959
1999,-0.062249718,-0.062249718,-0.062249718,-0.062249718
2000,-0.060051437,-0.060051437,-0.060051437,-0.060051437
2001,-0.058427069,-0.058427069,-0.058427069,-0.058427069
2002,-0.056570077,-0.056570077,-0.056570077,-0.056570077
2003,-0.053654489,-0.053654489,-0.053654489,-0.053654489
2004,-0.050878719,-0.050878719,-0.050878719,-0.050878719
2005,-0.048545895,-0.048545895,-0.048545895,-0.048545895
2006,-0.046986285,-0.046986285,-0.046986285,-0.046986285
2007,-0.045230383,-0.045230383,-0.045230383,-0.045230383
2008,-0.043520184,-0.043520184,-0.043520184,-0.043520184
2009,-0.041434525,-0.041434525,-0.041434525,-0.041434525
2010,-0.039741961,-0.039741961,-0.039741961,-0.039741961
2011,-0.038224299,-0.038224299,-0.038224299,-0.038224299
2012,-0.035776414,-0.035789422,-0.035808918,-0.035772711
2013,-0.033898313,-0.033917842,-0.0339504,-0.033892131
2014,-0.032148822,-0.032174563,-0.032218423,-0.032144676
2015,-0.030452138,-0.030477344,-0.030534716,-0.030448509
2016,-0.028772678,-0.02879859,-0.02886951,-0.028772736
2017,-0.027106072,-0.027135537,-0.027219494,-0.027113883
2018,-0.025453307,-0.02548926,-0.025585578,-0.025472763
2019,-0.022947403,-0.022990844,-0.023095292,-0.022979963
2020,-0.021188989,-0.021242087,-0.021355124,-0.021236702
2021,-0.019645837,-0.019710555,-0.019832709,-0.019710821
2022,-0.018200586,-0.018278327,-0.018409505,-0.018284264
2023,-0.016825661,-0.016917393,-0.01705721,-0.016928855
2024,-0.015514726,-0.015620798,-0.015767919,-0.015636695
2025,-0.014267571,-0.014388457,-0.014539211,-0.014405851
2026,-0.013088906,-0.013215619,-0.013369353,-0.013233955
2027,-0.011974877,-0.012100451,-0.012256941,-0.012119254
2028,-0.010919783,-0.011041494,-0.011200526,-0.011060256
2029,-0.0099214069,-0.010037557,-0.010198866,-0.010055809
2030,-0.0089781804,-0.0090874324,-0.0092506907,-0.0091047436
2031,-0.0080888494,-0.0081900851,-0.0083549009,-0.0082060717
2032,-0.0072522099,-0.0073445038,-0.0075104203,-0.007358828
2033,-0.0064669317,-0.006549542,-0.0067160378,-0.0065619158
2034,-0.0057323352,-0.0058041399,-0.005971881,-0.0058138707
2035,-0.005040357,-0.0051029042,-0.0052723035,-0.005112563
2036,-0.0043895941,-0.0044431445,-0.0046135167,-0.0044534102
2037,-0.0037785218,-0.0038229428,-0.0039933463,-0.0038338805
2038,-0.0032063526,-0.0032415307,-0.0034108301,-0.0032529672
2039,-0.0026730058,-0.002699001,-0.0028657956,-0.0027106418
2040,-0.0021791322,-0.0021962187,-0.002358819,-0.0022076867
2041,-0.0017260879,-0.0017347847,-0.0018911915,-0.0017456511
2042,-0.0013158499,-0.0013169566,-0.0014648261,-0.0013267743
2043,-0.00095104666,-0.00094569192,-0.0010822732,-0.00095403599
2044,-0.00063525401,-0.00062476446,-0.00074654656,-0.0006313698
2045,-0.00037401656,-0.00036043804,-0.00046357296,-0.00036503434
2046,-0.00017353995,-0.0001597389,-0.0002393045,-0.00016228465
2047,-4.2096437e-05,-3.2370973e-05,-8.0859811e-05,-3.3171416e-05
2048,0,0,-2.0909401e-06,0
2049,0,0,0,0
2050,0,0,0,0
2051,0,0,0,0
2052,0,0,0,0
2053,0,0,0,0
2054,0,0,0,0
2055,0,0,0,0
2056,0,0,0,0
2057,0,0,0,0
2058,0,0,0,0
2059,0,0,0,0
2060,0,0,0,0
2061,0,0,0,0
2062,0,0,0,0
2063,0,0,0,0
2064,0,0,0,0
2065,0,0,0,0
2066,0,0,0,0
2067,0,0,0,0
2068,0,0,0,0
2069,0,0,0,0
2070,0,0,0,0
2071,0,0,0,0
2072,0,0,0,0
2073,0,0,0,0
2074,0,0,0,0
2075,0,0,0,0
2076,0,0,0,0
2077,0,0,0,0
2078,0,0,0,0
2079,0,0,0,0
2080,0,0,0,0
2081,0,0,0,0
2082,0,0,0,0
2083,0,0,0,0
2084,0,0,0,0
2085,0,0,0,0
2086,0,0,0,0
2087,0,0,0,0
2088,0,0,0,0
2089,0,0,0,0
2090,0,0,0,0
2091,0,0,0,0
2092,0,0,0,0
2093,0,0,0,0
2094,0,0,0,0
2095,0,0,0,0
2096,0,0,0,0
2097,0,0,0,0
2098,0,0,0,0
2099,0,0,0,0
2100,0,0,0,0
2101,0,0,0,0
2102,0,0,0,0
2103,0,0,0,0
2104,0,0,0,0
2105,0,0,0,0
2106,0,0,0,0
2107,0,0,0,0
2108,0,0,0,0
2109,0,0,0,0
2110,0,0,0,0
2111,0,0,0,0
2112,0,0,0,0
2113,0,0,0,0
2114,0,0,0,0
2115,0,0,0,0
2116,0,0,0,0
2117,0,0,0,0
2118,0,0,0,0
2119,0,0,0,0
2120,0,0,0,0
2121,0,0,0,0
2122,0,0,0,0
2123,0,0,0,0
2124,0,0,0,0
2125,0,0,0,0
2126,0,0,0,0
2127,0,0,0,0
2128,0,0,0,0
2129,0,0,0,0
2130,0,0,0,0
2131,0,0,0,0
2132,0,0,0,0
2133,0,0,0,0
2134,0,0,0,0
2135,0,0,0,0
2136,0,0,0,0
2137,0,0,0,0
2138,0,0,0,0
2139,0,0,0,0
2140,0,0,0,0
2141,0,0,0,0
2142,0,0,0,0
2143,0,0,0,0
2144,0,0,0,0
2145,0,0,0,0
2146,0,0,0,0
2147,0,0,0,0
2148,0,0,0,0
2149,0,0,0,0
2150,0,0,0,0
2151,0,0,0,0
2152,0,0,0,0
2153,0,0,0,0
2154,0,0,0,0
2155,0,0,0,0
2156,0,0,0,0
2157,0,0,0,0
2158,0,0,0,0
2159,0,0,0,0
2160,0,0,0,0
2161,0,0,0,0
2162,0,0,0,0
2163,0,0,0,0
2164,0,0,0,0
2165,0,0,0,0
2166,0,0,0,0
2167,0,0,0,0
2168,0,0,0,0
2169,0,0,0,0
2170,0,0,0,0
2171,0,0,0,0
2172,0,0,0,0
2173,0,0,0,0
2174,0,0,0,0
2175,0,0,0,0
2176,0,0,0,0
2177,0,0,0,0
2178,0,0,0,0
2179,0,0,0,0
2180,0,0,0,0
2181,0,0,0,0
2182,0,0,0,0
2183,0,0,0,0
2184,0,0,0,0
2185,0,0,0,0
2186,0,0,0,0
2187,0,0,0,0
2188,0,0,0,0
2189,0,0,0,0
2190,0,0,0,0
2191,0,0,0,0
2192,0,0,0,0
2193,0,0,0,0
2194,0,0,0,0
2195,0,0,0,0
2196,0,0,0,0
2197,0,0,0,0
2198,0,0,0,0
2199,0,0,0,0
2200,0,0,0,0
2201,0,0,0,0
2202,0,0,0,0
2203,0,0,0,0
2204,0,0,0,0
2205,0,0,0,0
2206,0,0,0,0
2207,0,0,0,0
2208,0,0,0,0
2209,0,0,0,0
2210,0,0,0,0
2211,0,0,0,0
2212,0,0,0,0
2213,0,0,0,0
2214,0,0,0,0
2215,0,0,0,0
2216,0,0,0,0
2217,0,0,0,0
2218,0,0,0,0
2219,0,0,0,0
2220,0,0,0,0
2221,0,0,0,0
2222,0,0,0,0
2223,0,0,0,0
2224,0,0,0,0
2225,0,0,0,0
2226,0,0,0,0
2227,0,0,0,0
2228,0,0,0,0
2229,0,0,0,0
2230,0,0,0,0
2231,0,0,0,0
2232,0,0,0,0
2233,0,0,0,0
2234,0,0,0,0
2235,0,0,0,0
2236,0,0,0,0
2237,0,0,0,0
2238,0,0,0,0
2239,0,0,0,0
2240,0,0,0,0
2241,0,0,0,0
2242,0,0,0,0
2243,0,0,0,0
2244,0,0,0,0
2245,0,0,0,0
2246,0,0,0,0
2247,0,0,0,0
2248,0,0,0,0
2249,0,0,0,0
2250,0,0,0,0
2251,0,0,0,0
2252,0,0,0,0
2253,0,0,0,0
2254,0,0,0,0
2255,0,0,0,0
2256,0,0,0,0
2257,0,0,0,0
2258,0,0,0,0
2259,0,0,0,0
2260,0,0,0,0
2261,0,0,0,0
2262,0,0,0,0
2263,0,0,0,0
2264,0,0,0,0
2265,0,0,0,0
2266,0,0,0,0
2267,0,0,0,0
2268,0,0,0,0
2269,0,0,0,0
2270,0,0,0,0
2271,0,0,0,0
2272,0,0,0,0
2273,0,0,0,0
2274,0,0,0,0
2275,0,0,0,0
2276,0,0,0,0
2277,0,0,0,0
2278,0,0,0,0
2279,0,0,0,0
2280,0,0,0,0
2281,0,0,0,0
2282,0,0,0,0
2283,0,0,0,0
2284,0,0,0,0
2285,0,0,0,0
2286,0,0,0,0
2287,0,0,0,0
2288,0,0,0,0
2289,0,0,0,0
2290,0,0,0,0
2291,0,0,0,0
2292,0,0,0,0
2293,0,0,0,0
2294,0,0,0,0
2295,0,0,0,0
2296,0,0,0,0
2297,0,0,0,0
2298,0,0,0,0
2299,0,0,0,0
2300,0,0,0,0
2301,0,0,0,0
2302,0,0,0,0
2303,0,0,0,0
2304,0,0,0,0
2305,0,0,0,0
2306,0,0,0,0
2307,0,0,0,0
2308,0,0,0,0
2309,0,0,0,0
2310,0,0,0,0
2311,0,0,0,0
2312,0,0,0,0
2313,0,0,0,0
2314,0,0,0,0
2315,0,0,0,0
2316,0,0,0,0
2317,0,0,0,0
2318,0,0,0,0
2319,0,0,0,0
2320,0,0,0,0
2321,0,0,0,0
2322,0,0,0,0
2323,0,0,0,0
2324,0,0,0,0
2325,0,0,0,0
2326,0,0,0,0
2327,0,0,0,0
2328,0,0,0,0
2329,0,0,0,0
2330,0,0,0,0
2331,0,0,0,0
2332,0,0,0,0
2333,0,0,0,0
2334,0,0,0,0
2335,0,0,0,0
2336,0,0,0,0
2337,0,0,0,0
2338,0,0,0,0
2339,0,0,0,0
2340,0,0,0,0
2341,0,0,0,0
2342,0,0,0,0
2343,0,0,0,0
2344,0,0,0,0
2345,0,0,0,0
2346,0,0,0,0
2347,0,0,0,0
2348,0,0,0,0
2349,0,0,0,0
2350,0,0,0,0
2351,0,0,0,0
2352,0,0,0,0
2353,0,0,0,0
2354,0,0,0,0
2355,0,0,0,0
2356,0,0,0,0
2357,0,0,0,0
2358,0,0,0,0
2359,0,0,0,0
2360,0,0,0,0
2361,0,0,0,0
2362,0,0,0,0
2363,0,0,0,0
2364,0,0,0,0
2365,0,0,0,0
2366,0,0,0,0
2367,0,0,0,0
2368,0,0,0,0
2369,0,0,0,0
2370,0,0,0,0
2371,0,0,0,0
2372,0,0,0,0
2373,0,0,0,0
2374,0,0,0,0
2375,0,0,0,0
2376,0,0,0,0
2377,0,0,0,0
2378,0,0,0,0
2379,0,0,0,0
2380,0,0,0,0
2381,0,0,0,0
2382,0,0,0,0
2383,0,0,0,0
2384,0,0,0,0
2385,0,0,0,0
2386,0,0,0,0
2387,0,0,0,0
2388,0,0,0,0
2389,0,0,0,0
2390,0,0,0,0
2391,0,0,0,0
2392,0,0,0,0
2393,0,0,0,0
2394,0,0,0,0
2395,0,0,0,0
2396,0,0,0,0
2397,0,0,0,0
2398,0,0,0,0
2399,0,0,0,0
2400,0,0,0,0
2401,0,0,0,0
2402,0,0,0,0
2403,0,0,0,0
2404,0,0,0,0
2405,0,0,0,0
2406,0,0,0,0
2407,0,0,0,0
2408,0,0,0,0
2409,0,0,0,0
2410,0,0,0,0
2411,0,0,0,0
2412,0,0,0,0
2413,0,0,0,0
2414,0,0,0,0
2415,0,0,0,0
2416,0,0,0,0
2417,0,0,0,0
2418,0,0,0,0
2419,0,0,0,0
2420,0,0,0,0
2421,0,0,0,0
2422,0,0,0,0
2423,0,0,0,0
2424,0,0,0,0
2425,0,0,0,0
2426,0,0,0,0
2427,0,0,0,0
2428,0,0,0,0
2429,0,0,0,0
2430,0,0,0,0
2431,0,0,0,0
2432,0,0,0,0
2433,0,0,0,0
2434,0,0,0,0
2435,0,0,0,0
2436,0,0,0,0
2437,0,0,0,0
2438,0,0,0,0
2439,0,0,0,0
2440,0,0,0,0
2441,0,0,0,0
2442,0,0,0,0
2443,0,0,0,0
2444,0,0,0,0
2445,0,0,0,0
2446,0,0,0,0
2447,0,0,0,0
2448,0,0,0,0
2449,0,0,0,0
2450,0,0,0,0
2451,0,0,0,0
2452,0,0,0,0
2453,0,0,0,0
2454,0,0,0,0
2455,0,0,0,0
2456,0,0,0,0
2457,0,0,0,0
2458,0,0,0,0
2459,0,0,0,0
2460,0,0,0,0
2461,0,0,0,0
2462,0,0,0,0
2463,0,0,0,0
2464,0,0,0,0
2465,0,0,0,0
2466,0,0,0,0
2467,0,0,0,0
2468,0,0,0,0
2469,0,0,0,0
2470,0,0,0,0
2471,0,0,0,0
2472,0,0,0,0
2473,0,0,0,0
2474,0,0,0,0
2475,0,0,0,0
2476,0,0,0,0
2477,0,0,0,0
2478,0,0,0,0
2479,0,0,0,0
2480,0,0,0,0
2481,0,0,0,0
2482,0,0,0,0
2483,0,0,0,0
2484,0,0,0,0
2485,0,0,0,0
2486,0,0,0,0
2487,0,0,0,0
2488,0,0,0,0
2489,0,0,0,0
2490,0,0,0,0
2491,0,0,0,0
2492,0,0,0,0
2493,0,0,0,0
2494,0,0,0,0
2495,0,0,0,0
2496,0,0,0,0
2497,0,0,0,0
2498,0,0,0,0
2499,0,0,0,0
2500,0,0,0,0
